null_family,universe,candidate_count,method,observed_mean,null_mean,observed_minus_null_mean,observed_over_null_mean,null_q025,null_median,null_q975,extreme_count,raw_p,draw_count,exact_enumeration,attainable_sampled_p_floor
legacy_degree_distance,evaluable123_fixed_historical_cuts,123,Equilibrium all-mode harmonic,0.01929445466294192,0.016982932475836123,0.002311522187105796,1.1361085425261335,0.011091602948909374,0.016876165146113897,0.02344756982913891,2308,0.2308769123087691,10000,False,9.999000099990002e-05
legacy_degree_distance,evaluable123_fixed_historical_cuts,123,Graph heat kernel,0.005321694732785938,0.006177131943756278,-0.0008554372109703398,0.8615154704870763,0.0057387089399372464,0.00617925497816073,0.006600534858870106,10000,1.0,10000,False,9.999000099990002e-05
legacy_degree_distance,evaluable123_fixed_historical_cuts,123,Contact degree,16.058823529411764,16.30826470588235,-0.2494411764705866,0.9847046156676245,15.470588235294118,16.294117647058822,17.176470588235293,7378,0.7378262173782622,10000,False,9.999000099990002e-05
legacy_degree_distance,evaluable123_fixed_historical_cuts,123,Receiver inverse distance,0.09884227271006119,0.09507950229355994,0.0037627704165012488,1.0395749906734222,0.08855207936270865,0.09500529183660342,0.10197696145623626,1469,0.146985301469853,10000,False,9.999000099990002e-05
legacy_degree_distance,evaluable123_fixed_historical_cuts,123,Ohm pinned upstream,0.9095237647058824,0.9547568879588234,-0.04523312325294104,0.9526234124902256,0.8791775382352941,0.9552943823529413,1.0252276823529411,8803,0.8803119688031197,10000,False,9.999000099990002e-05
degree_distance_exposure,historical126,126,Biquadratic d2 grid,3.7858493325328026e-05,1.5871619927701073e-05,2.1986873397626953e-05,2.3852948531896736,8.299906050598268e-06,1.540481729216162e-05,2.6852607678470318e-05,1,0.00019998000199980003,10000,False,9.999000099990002e-05
degree_distance_exposure,historical126,126,Harmonic d2 same grid,0.00022696265699642941,8.84425839298833e-05,0.0001385200730665461,2.566214677494768,4.4916151998633076e-05,8.521394425051819e-05,0.00015510881823446558,0,9.999000099990002e-05,10000,False,9.999000099990002e-05
degree_distance_exposure,historical126,126,Distance-Hookean d2 same grid,4.18109937481286e-05,1.751455065451812e-05,2.429644309361048e-05,2.387214754912532,9.181836499167269e-06,1.6986591589727106e-05,2.960952680509755e-05,1,0.00019998000199980003,10000,False,9.999000099990002e-05
degree_distance_exposure,historical126,126,Harmonic all 492 modes,0.019147315219883543,0.017856487715361233,0.0012908275045223107,1.0722889923874481,0.012138192201541194,0.017790898270556334,0.023778202734911658,3330,0.3330666933306669,10000,False,9.999000099990002e-05
degree_distance_exposure,historical126,126,Equilibrium d2 biquadratic,3.825372267146978e-05,1.6042654937986538e-05,2.2211067733483242e-05,2.3845007462506005,8.391528330628687e-06,1.557285092899421e-05,2.7134177028117237e-05,1,0.00019998000199980003,10000,False,9.999000099990002e-05
